id_dispositivo,id_usuario,tipo,sistema_operacional
1048,147,SmartTV,Linux
1049,234,Smartphone,iOS
1050,341,SmartTV,iOS
1051,414,Tablet,iOS
1052,506,Smartphone,Android
1053,585,Tablet,Linux
1054,771,SmartTV,Windows
1055,812,SmartTV,Windows
1056,9,Tablet,Linux
1057,925,Smartphone,Android
1058,558,SmartTV,Windows
1059,774,Tablet,Windows
1060,660,Tablet,Android
1061,341,SmartTV,Android
1062,915,Notebook,Android
1063,263,SmartTV,Linux
1064,537,Tablet,iOS
1065,782,SmartTV,Windows
1066,574,SmartTV,Android
1067,687,Tablet,Linux
1068,817,Notebook,Android
1069,325,Smartphone,iOS
1070,180,Notebook,Linux
1071,853,SmartTV,Windows
1072,360,Smartphone,iOS
1073,151,SmartTV,Windows
1074,56,Tablet,iOS
1075,875,Tablet,Android
1076,433,SmartTV,Linux
1077,57,Smartphone,Linux
1078,599,Notebook,iOS
1079,440,SmartTV,Linux
1080,618,Tablet,Android
1081,581,SmartTV,Windows
1082,290,Tablet,iOS
1083,850,Notebook,Android
1084,608,Smartphone,Android
1085,33,Notebook,Linux
1086,756,Smartphone,Android
1087,939,SmartTV,Linux
1088,244,Tablet,iOS
1089,841,Notebook,Windows
1090,178,SmartTV,Linux
1091,290,SmartTV,iOS
1092,395,SmartTV,Windows
1093,551,Tablet,Android
1094,470,Smartphone,Windows
1095,558,Smartphone,Android
1096,417,Smartphone,Linux
1097,929,Smartphone,iOS
1098,579,Notebook,Windows
1099,299,SmartTV,Android
1100,960,Smartphone,Linux
1101,868,Tablet,iOS
1102,262,SmartTV,iOS
1103,844,Tablet,Windows
1104,46,Notebook,Linux
1105,207,Tablet,Windows
1106,100,Notebook,Windows
1107,187,Tablet,iOS
1108,247,Tablet,Windows
1109,584,Smartphone,Windows
1110,621,Tablet,Linux
1111,512,SmartTV,Android
1112,79,Tablet,Linux
1113,109,SmartTV,iOS
1114,279,SmartTV,iOS
1115,117,SmartTV,iOS
1116,188,SmartTV,Linux
1117,274,Tablet,Android
1118,209,SmartTV,iOS
1119,259,SmartTV,Android
1120,149,Tablet,iOS
1121,507,Tablet,Linux
1122,472,Smartphone,Android
1123,949,SmartTV,Windows
1124,342,Smartphone,Windows
1125,916,Smartphone,Android
1126,488,Tablet,iOS
1127,240,Notebook,iOS
1128,168,SmartTV,Windows
1129,1000,Notebook,Windows
1130,444,Smartphone,Android
1131,734,Tablet,Android
1132,391,Smartphone,Linux
1133,21,SmartTV,Android
1134,400,Notebook,Linux
1135,808,Notebook,Android
1136,648,Tablet,iOS
1137,756,SmartTV,iOS
1138,6,Notebook,iOS
1139,185,Tablet,Linux
1140,262,Tablet,iOS
1141,883,Smartphone,Windows
1142,330,Notebook,iOS
1143,966,Smartphone,Android
1144,348,Notebook,Windows
1145,476,SmartTV,iOS
1146,863,Smartphone,iOS
1147,204,Tablet,Android
1148,596,Notebook,Android
1149,594,Tablet,Windows
1150,306,Notebook,Windows
1151,501,Smartphone,Windows
1152,981,Smartphone,Linux
1153,64,Notebook,iOS
1154,191,Notebook,iOS
1155,13,Notebook,Android
1156,81,Notebook,Windows
1157,227,SmartTV,Windows
1158,195,Tablet,iOS
1159,137,Smartphone,Linux
1160,706,Smartphone,Android
1161,535,Notebook,Android
1162,10,Smartphone,Android
1163,942,Tablet,iOS
1164,63,Smartphone,Windows
1165,190,Smartphone,Android
1166,122,Notebook,Android
1167,382,Tablet,Windows
1168,747,SmartTV,iOS
1169,389,Smartphone,Android
1170,283,SmartTV,Windows
1171,431,SmartTV,Android
1172,406,Notebook,Android
1173,570,Notebook,iOS
1174,346,SmartTV,iOS
1175,866,SmartTV,iOS
1176,818,Notebook,Linux
1177,620,SmartTV,iOS
1178,952,Smartphone,Windows
1179,955,SmartTV,Android
1180,440,Tablet,iOS
1181,993,Notebook,Windows
1182,701,Tablet,Linux
1183,957,Smartphone,iOS
1184,80,Tablet,Android
1185,141,Smartphone,Android
1186,597,SmartTV,Linux
1187,980,SmartTV,Android
1188,890,SmartTV,Windows
1189,996,Smartphone,Linux
1190,157,SmartTV,Android
1191,502,SmartTV,Linux
1192,679,Smartphone,Windows
1193,562,SmartTV,iOS
1194,71,Smartphone,Linux
1195,966,SmartTV,Android
1196,1,Tablet,Linux
1197,433,Tablet,Windows
1198,365,SmartTV,iOS
1199,69,Tablet,Android
1200,578,Notebook,iOS
1201,713,SmartTV,Linux
1202,586,Smartphone,Windows
1203,949,Smartphone,Windows
1204,32,Smartphone,Linux
1205,526,Tablet,Linux
1206,757,Notebook,Windows
1207,187,Tablet,iOS
1208,947,Notebook,Windows
1209,132,Tablet,Android
1210,739,Notebook,Windows
1211,45,Tablet,iOS
1212,481,SmartTV,Linux
1213,227,Tablet,Android
1214,388,Smartphone,Linux
1215,847,Notebook,Windows
1216,707,Notebook,Windows
1217,23,Tablet,Android
1218,581,Tablet,Windows
1219,273,Notebook,Windows
1220,916,SmartTV,Linux
1221,682,Smartphone,Linux
1222,475,Smartphone,Windows
1223,975,Notebook,Linux
1224,412,Tablet,Linux
1225,615,SmartTV,Linux
1226,588,Notebook,Linux
1227,746,Smartphone,Linux
1228,519,Notebook,Linux
1229,17,Smartphone,Android
1230,578,Tablet,iOS
1231,663,Notebook,Windows
1232,750,Smartphone,Linux
1233,51,SmartTV,Linux
1234,588,Smartphone,Windows
1235,964,SmartTV,Windows
1236,180,Smartphone,Android
1237,441,Notebook,Android
1238,792,Tablet,iOS
1239,697,Tablet,Linux
1240,302,SmartTV,Linux
1241,151,SmartTV,iOS
1242,212,Tablet,Linux
1243,352,SmartTV,Linux
1244,405,Smartphone,iOS
1245,297,Tablet,Android
1246,332,Smartphone,Windows
1247,165,Notebook,iOS
1248,352,SmartTV,Linux
1249,422,SmartTV,Windows
1250,255,SmartTV,iOS
1251,577,Notebook,iOS
1252,64,SmartTV,iOS
1253,196,Smartphone,iOS
1254,730,SmartTV,Linux
1255,848,Tablet,iOS
1256,564,Tablet,iOS
1257,285,Notebook,Android
1258,654,Smartphone,Android
1259,621,Smartphone,Android
1260,696,Notebook,Android
1261,576,SmartTV,Windows
1262,955,SmartTV,Linux
1263,485,Tablet,iOS
1264,267,Smartphone,Linux
1265,328,SmartTV,Windows
1266,281,Notebook,Android
1267,257,SmartTV,iOS
1268,745,Smartphone,Linux
1269,42,SmartTV,Linux
1270,851,SmartTV,Windows
1271,56,Tablet,iOS
1272,234,Tablet,Android
1273,942,Tablet,Linux
1274,761,SmartTV,iOS
1275,110,SmartTV,iOS
1276,702,Tablet,Android
1277,693,Notebook,Android
1278,477,SmartTV,Linux
1279,395,Tablet,Linux
1280,751,Smartphone,Android
1281,327,Notebook,iOS
1282,156,Notebook,Linux
1283,768,Notebook,iOS
1284,440,Notebook,Linux
1285,509,Notebook,Linux
1286,333,Smartphone,Android
1287,415,SmartTV,Windows
1288,872,Notebook,iOS
1289,16,Smartphone,Windows
1290,861,Smartphone,Android
1291,845,Notebook,Android
1292,708,Smartphone,Linux
1293,946,Tablet,Linux
1294,654,SmartTV,iOS
1295,917,SmartTV,Windows
1296,931,Smartphone,Windows
1297,146,Notebook,Android
1298,109,Smartphone,iOS
1299,513,SmartTV,Android
1300,726,Smartphone,Windows
1301,853,SmartTV,Android
1302,353,Notebook,Linux
1303,521,Smartphone,Windows
1304,83,Notebook,iOS
1305,165,SmartTV,Linux
1306,463,Smartphone,iOS
1307,467,Notebook,Windows
1308,793,Tablet,iOS
1309,987,SmartTV,Linux
1310,194,Smartphone,Windows
1311,859,Notebook,Android
1312,924,Tablet,Windows
1313,751,Smartphone,Android
1314,621,Tablet,iOS
1315,902,Notebook,Linux
1316,726,Tablet,iOS
1317,893,SmartTV,Android
1318,741,Notebook,Windows
1319,586,Smartphone,iOS
1320,429,Tablet,Windows
1321,171,Smartphone,Android
1322,706,Tablet,Linux
1323,663,Smartphone,Linux
1324,479,Smartphone,iOS
1325,438,Tablet,Android
1326,531,SmartTV,iOS
1327,730,Smartphone,Windows
1328,424,Tablet,Linux
1329,923,Notebook,iOS
1330,150,Notebook,iOS
1331,331,Notebook,iOS
1332,192,Tablet,iOS
1333,268,SmartTV,Linux
1334,87,Tablet,Windows
1335,150,Smartphone,Windows
1336,269,Notebook,iOS
1337,641,SmartTV,Windows
1338,782,Tablet,Android
1339,46,Tablet,Linux
1340,166,Tablet,iOS
1341,836,SmartTV,iOS
1342,805,SmartTV,Linux
1343,448,SmartTV,Linux
1344,925,Tablet,iOS
1345,524,SmartTV,Android
1346,675,SmartTV,Android
1347,14,Notebook,Android
1348,174,SmartTV,Windows
1349,391,Tablet,iOS
1350,220,Tablet,Windows
1351,507,SmartTV,Android
1352,440,Smartphone,Android
1353,994,SmartTV,Android
1354,683,Tablet,Linux
1355,658,Tablet,Linux
1356,850,Smartphone,Linux
1357,52,SmartTV,Windows
1358,466,SmartTV,Windows
1359,389,Tablet,Windows
1360,820,Notebook,Windows
1361,344,SmartTV,Windows
1362,253,Smartphone,Linux
1363,103,Tablet,Android
1364,382,Notebook,iOS
1365,219,Tablet,iOS
1366,508,SmartTV,iOS
1367,942,Tablet,iOS
1368,204,Smartphone,Windows
1369,169,Tablet,Linux
1370,44,SmartTV,Windows
1371,557,SmartTV,Linux
1372,169,Smartphone,Android
1373,84,SmartTV,iOS
1374,101,Notebook,iOS
1375,960,Notebook,Windows
1376,312,Notebook,iOS
1377,712,SmartTV,Android
1378,383,Notebook,Linux
1379,67,SmartTV,iOS
1380,864,Smartphone,Windows
1381,942,Notebook,Windows
1382,766,Notebook,Linux
1383,262,Smartphone,Android
1384,810,Smartphone,Linux
1385,503,SmartTV,Android
1386,792,Notebook,Linux
1387,753,Notebook,Windows
1388,918,Notebook,Linux
1389,173,Tablet,iOS
1390,117,Smartphone,iOS
1391,499,Notebook,iOS
1392,681,Smartphone,Android
1393,898,Tablet,Linux
1394,48,SmartTV,iOS
1395,895,Tablet,Android
1396,679,Notebook,Android
1397,695,Notebook,iOS
1398,813,Smartphone,iOS
1399,341,Tablet,Android
1400,559,SmartTV,Linux
1401,870,SmartTV,iOS
1402,70,Smartphone,Android
1403,6,SmartTV,Android
1404,85,Notebook,Windows
1405,941,SmartTV,iOS
1406,552,Smartphone,Linux
1407,975,Notebook,Linux
1408,320,Smartphone,iOS
1409,752,Notebook,Linux
1410,324,Notebook,Linux
1411,689,Smartphone,Linux
1412,46,Smartphone,Windows
1413,448,SmartTV,Linux
1414,228,Smartphone,Windows
1415,432,Tablet,iOS
1416,224,Tablet,iOS
1417,917,Smartphone,Android
1418,667,SmartTV,iOS
1419,290,Smartphone,Linux
1420,790,Tablet,Linux
1421,29,Smartphone,Linux
1422,356,Notebook,iOS
1423,790,Tablet,iOS
1424,134,Tablet,Windows
1425,599,Smartphone,Linux
1426,384,Tablet,iOS
1427,856,Notebook,iOS
1428,883,SmartTV,Windows
1429,217,Smartphone,Android
1430,666,Tablet,Android
1431,341,Smartphone,Android
1432,23,Notebook,Windows
1433,570,Notebook,Windows
1434,301,Tablet,iOS
1435,265,Tablet,Windows
1436,421,SmartTV,iOS
1437,873,Tablet,Windows
1438,205,Notebook,Linux
1439,557,SmartTV,Android
1440,177,Smartphone,Linux
1441,806,Smartphone,iOS
1442,612,Smartphone,Windows
1443,796,Tablet,Linux
1444,385,Smartphone,Windows
1445,544,SmartTV,Linux
1446,556,Smartphone,Linux
1447,548,Tablet,Linux
1448,545,Notebook,iOS
1449,61,Notebook,Windows
1450,351,SmartTV,Windows
1451,397,Tablet,Windows
1452,932,Tablet,Linux
1453,572,Smartphone,Windows
1454,584,SmartTV,Android
1455,453,SmartTV,Linux
1456,991,Smartphone,Windows
1457,803,Tablet,Android
1458,182,Tablet,Windows
1459,244,SmartTV,Windows
1460,514,Smartphone,Linux
1461,252,SmartTV,Linux
1462,354,SmartTV,Linux
1463,640,SmartTV,iOS
1464,637,Smartphone,Android
1465,283,Smartphone,Android
1466,362,Tablet,Android
1467,949,Smartphone,iOS
1468,936,Smartphone,Android
1469,617,Tablet,Linux
1470,321,Tablet,iOS
1471,38,Smartphone,Android
1472,929,Notebook,Linux
1473,276,Notebook,Windows
1474,967,Tablet,Android
1475,69,Smartphone,Linux
1476,511,Notebook,Windows
1477,695,Tablet,Linux
1478,103,SmartTV,iOS
1479,469,SmartTV,Android
1480,722,Tablet,Android
1481,548,SmartTV,Windows
1482,572,SmartTV,iOS
1483,903,SmartTV,iOS
1484,874,Notebook,Windows
1485,973,Smartphone,iOS
1486,209,Notebook,Linux
1487,961,Smartphone,Linux
1488,984,Notebook,iOS
1489,225,Smartphone,Linux
1490,735,Tablet,Windows
1491,807,Tablet,Windows
1492,963,SmartTV,iOS
1493,855,Smartphone,Windows
1494,462,SmartTV,Linux
1495,702,Notebook,Linux
1496,692,SmartTV,Windows
1497,700,Smartphone,Windows
1498,935,SmartTV,Android
1499,108,Tablet,Android
1500,263,SmartTV,Android
1501,132,Tablet,Windows
1502,327,Tablet,Windows
1503,145,Notebook,iOS
1504,16,SmartTV,Linux
1505,36,Notebook,Android
1506,403,SmartTV,Linux
1507,732,Smartphone,Linux
1508,525,Notebook,iOS
1509,84,Notebook,Android
1510,119,Notebook,Android
1511,14,Smartphone,Windows
1512,589,Smartphone,iOS
1513,178,SmartTV,Linux
1514,577,Smartphone,Linux
1515,779,Notebook,Linux
1516,353,Tablet,Linux
1517,618,Notebook,Windows
1518,904,Notebook,iOS
1519,402,Smartphone,Linux
1520,302,SmartTV,Android
1521,772,Smartphone,Linux
1522,638,Tablet,Android
1523,9,Tablet,Windows
1524,889,SmartTV,Linux
1525,302,Smartphone,Windows
1526,281,Smartphone,iOS
1527,641,SmartTV,Windows
1528,86,Tablet,Linux
1529,604,Smartphone,iOS
1530,439,Notebook,Linux
1531,858,Tablet,iOS
1532,443,Notebook,iOS
1533,338,Tablet,Windows
1534,119,SmartTV,Android
1535,93,SmartTV,Linux
1536,64,Smartphone,Linux
1537,274,Notebook,Windows
1538,590,SmartTV,iOS
1539,769,Notebook,Windows
1540,559,Tablet,iOS
1541,982,Notebook,iOS
1542,548,SmartTV,Linux
1543,600,Tablet,Android
1544,802,Tablet,Android
1545,96,Tablet,Linux
1546,988,Smartphone,Linux
1547,169,Tablet,iOS
1548,373,Tablet,iOS
1549,448,Tablet,Android
1550,96,Notebook,Android
1551,680,Tablet,Windows
1552,763,Notebook,Windows
1553,914,SmartTV,Android
1554,629,SmartTV,Linux
1555,312,Smartphone,Linux
1556,638,Notebook,Linux
1557,122,Smartphone,Android
1558,822,Smartphone,iOS
1559,863,SmartTV,Windows
1560,36,Smartphone,Windows
1561,271,Smartphone,Windows
1562,593,Tablet,iOS
1563,745,Notebook,Windows
1564,500,Tablet,Android
1565,344,Tablet,Android
1566,786,Tablet,Linux
1567,438,Tablet,Linux
1568,809,Smartphone,iOS
1569,29,Notebook,Android
1570,929,Smartphone,Android
1571,745,Smartphone,Android
1572,270,Smartphone,Android
1573,926,Notebook,Windows
1574,151,SmartTV,iOS
1575,715,Tablet,Windows
1576,241,SmartTV,Android
1577,256,Notebook,Linux
1578,852,Smartphone,Windows
1579,316,Notebook,iOS
1580,992,SmartTV,Windows
1581,797,SmartTV,Linux
1582,769,Notebook,Android
1583,18,SmartTV,iOS
1584,38,Tablet,iOS
1585,302,SmartTV,Android
1586,620,Tablet,Android
1587,298,SmartTV,Windows
1588,941,Smartphone,Windows
1589,573,Smartphone,Linux
1590,918,Smartphone,Android
1591,570,SmartTV,Android
1592,520,SmartTV,Android
1593,883,Tablet,Linux
1594,984,Notebook,Windows
1595,982,Notebook,iOS
1596,36,Smartphone,Linux
1597,855,Smartphone,iOS
1598,965,Tablet,Linux
1599,469,Tablet,iOS
1600,371,Smartphone,Linux
1601,436,Notebook,Windows
1602,351,Tablet,Windows
1603,436,Tablet,Android
1604,949,Tablet,Windows
1605,471,Smartphone,Android
1606,464,Tablet,Android
1607,577,Notebook,iOS
1608,604,Smartphone,iOS
1609,192,Smartphone,Windows
1610,509,Tablet,Windows
1611,390,Tablet,iOS
1612,572,Notebook,Linux
1613,21,Tablet,Windows
1614,20,SmartTV,Windows
1615,728,Notebook,Windows
1616,82,SmartTV,iOS
1617,882,SmartTV,Android
1618,162,Smartphone,Windows
1619,62,Tablet,Windows
1620,132,SmartTV,Linux
1621,197,Tablet,Android
1622,510,Notebook,iOS
1623,132,Tablet,Windows
1624,638,SmartTV,Windows
1625,991,Notebook,Android
1626,997,Smartphone,Android
1627,637,SmartTV,Linux
1628,83,SmartTV,Windows
1629,356,Tablet,Android
1630,777,Smartphone,Linux
1631,808,Tablet,Linux
1632,49,SmartTV,Linux
1633,210,SmartTV,iOS
1634,877,SmartTV,Android
1635,603,Smartphone,iOS
1636,810,Tablet,Android
1637,19,SmartTV,iOS
1638,702,Notebook,Windows
1639,178,SmartTV,iOS
1640,572,SmartTV,Linux
1641,699,SmartTV,Windows
1642,520,Tablet,iOS
1643,290,Tablet,Android
1644,87,Tablet,Linux
1645,70,Tablet,Windows
1646,928,Tablet,Android
1647,813,Notebook,Linux
1648,612,Notebook,Windows
1649,310,Notebook,Windows
1650,104,SmartTV,Windows
1651,769,Smartphone,Linux
1652,524,SmartTV,Windows
1653,801,SmartTV,iOS
1654,60,Smartphone,iOS
1655,987,Tablet,Windows
1656,193,Notebook,Windows
1657,488,Smartphone,iOS
1658,395,Smartphone,iOS
1659,592,SmartTV,Android
1660,572,Tablet,Android
1661,205,Notebook,Android
1662,930,Notebook,Linux
1663,687,Notebook,Linux
1664,173,Notebook,Linux
1665,9,SmartTV,Android
1666,271,Smartphone,Windows
1667,927,Smartphone,Windows
1668,916,Tablet,Android
1669,376,SmartTV,Linux
1670,877,SmartTV,Windows
1671,22,Tablet,Linux
1672,566,SmartTV,iOS
1673,434,Smartphone,Linux
1674,643,SmartTV,Linux
1675,156,SmartTV,iOS
1676,244,Smartphone,iOS
1677,945,Smartphone,Android
1678,601,SmartTV,Linux
1679,984,Smartphone,iOS
1680,800,SmartTV,iOS
1681,318,Tablet,iOS
1682,565,SmartTV,Linux
1683,304,Smartphone,iOS
1684,948,Smartphone,Android
1685,486,Tablet,Linux
1686,215,Tablet,Windows
1687,53,Tablet,Windows
1688,149,Tablet,Windows
1689,919,SmartTV,Android
1690,479,Smartphone,Android
1691,902,SmartTV,Linux
1692,217,Smartphone,Windows
1693,304,SmartTV,Linux
1694,15,Notebook,Android
1695,289,Notebook,iOS
1696,521,Tablet,iOS
1697,545,SmartTV,Windows
1698,766,Tablet,Windows
1699,821,Smartphone,Linux
1700,460,Tablet,Windows
1701,682,Smartphone,Windows
1702,187,SmartTV,Windows
1703,683,Tablet,iOS
1704,677,Notebook,Windows
1705,572,Tablet,Linux
1706,530,SmartTV,iOS
1707,818,Tablet,iOS
1708,952,Smartphone,Android
1709,674,Notebook,Android
1710,698,SmartTV,Windows
1711,248,SmartTV,Android
1712,690,Tablet,iOS
1713,238,SmartTV,Linux
1714,489,SmartTV,Android
1715,785,Notebook,Windows
1716,919,Notebook,iOS
1717,387,SmartTV,Windows
1718,332,Notebook,Linux
1719,827,Tablet,Linux
1720,887,SmartTV,Linux
1721,258,Notebook,Windows
1722,135,Smartphone,iOS
1723,963,Notebook,iOS
1724,442,Tablet,Linux
1725,644,Tablet,Android
1726,300,Smartphone,Windows
1727,583,SmartTV,Android
1728,247,Notebook,Windows
1729,863,Notebook,Linux
1730,952,Tablet,Windows
1731,834,SmartTV,Windows
1732,970,Notebook,Windows
1733,755,Notebook,iOS
1734,244,Tablet,Linux
1735,339,SmartTV,Linux
1736,270,Tablet,Android
1737,740,Notebook,Android
1738,811,SmartTV,iOS
1739,270,Tablet,Android
1740,168,Smartphone,Linux
1741,332,Smartphone,Linux
1742,606,Smartphone,iOS
1743,279,SmartTV,Linux
1744,11,SmartTV,Windows
1745,341,SmartTV,Android
1746,319,SmartTV,iOS
1747,876,Notebook,Windows
1748,674,SmartTV,Linux
1749,166,SmartTV,Windows
1750,105,SmartTV,Windows
1751,984,SmartTV,Windows
1752,571,Smartphone,iOS
1753,561,SmartTV,Windows
1754,433,SmartTV,iOS
1755,440,Notebook,Android
1756,282,SmartTV,Linux
1757,432,Tablet,Linux
1758,542,SmartTV,Windows
1759,318,Smartphone,Linux
1760,644,Smartphone,iOS
1761,26,Smartphone,Android
1762,499,Smartphone,iOS
1763,437,Notebook,Linux
1764,217,Smartphone,Android
1765,490,Smartphone,iOS
1766,139,Notebook,Windows
1767,870,SmartTV,Linux
1768,299,SmartTV,Linux
1769,79,Tablet,iOS
1770,307,Notebook,Android
1771,893,Notebook,iOS
1772,274,SmartTV,Linux
1773,709,Notebook,Linux
1774,893,Tablet,Windows
1775,808,Smartphone,iOS
1776,13,Notebook,Windows
1777,729,Smartphone,Linux
1778,600,Notebook,Android
1779,888,Notebook,iOS
1780,644,Smartphone,Windows
1781,758,Tablet,iOS
1782,56,Smartphone,Android
1783,875,Tablet,Windows
1784,362,Tablet,Android
1785,985,Tablet,Windows
1786,296,Notebook,Windows
1787,442,SmartTV,iOS
1788,213,SmartTV,Android
1789,841,Smartphone,Windows
1790,341,SmartTV,Windows
1791,165,Tablet,Windows
1792,825,Notebook,Windows
1793,435,Notebook,Android
1794,22,Notebook,iOS
1795,312,SmartTV,iOS
1796,949,Tablet,iOS
1797,429,SmartTV,Windows
1798,168,Notebook,iOS
1799,929,SmartTV,iOS
1800,309,Notebook,Linux
1801,103,SmartTV,Android
1802,945,Tablet,Android
1803,447,Notebook,Android
1804,491,Smartphone,iOS
1805,254,SmartTV,Linux
1806,832,Smartphone,Linux
1807,171,Smartphone,Android
1808,651,Smartphone,Windows
1809,511,Tablet,iOS
1810,935,SmartTV,Linux
1811,448,Notebook,Android
1812,882,Smartphone,iOS
1813,959,Smartphone,Windows
1814,657,Notebook,iOS
1815,436,SmartTV,Android
1816,420,Tablet,Android
1817,387,SmartTV,Linux
1818,118,Tablet,iOS
1819,359,SmartTV,Linux
1820,840,Smartphone,Windows
1821,771,Smartphone,Linux
1822,671,Notebook,Linux
1823,282,Tablet,Linux
1824,488,SmartTV,iOS
1825,565,SmartTV,Android
1826,542,SmartTV,Linux
1827,388,SmartTV,Windows
1828,821,SmartTV,Linux
1829,507,Smartphone,Android
1830,310,SmartTV,Windows
1831,895,SmartTV,Android
1832,419,Notebook,iOS
1833,116,SmartTV,Android
1834,351,Notebook,Android
1835,24,SmartTV,iOS
1836,20,SmartTV,Linux
1837,711,Notebook,Windows
1838,260,Smartphone,iOS
1839,777,Smartphone,Windows
1840,340,Notebook,Linux
1841,372,Tablet,Android
1842,6,Tablet,Linux
1843,968,Notebook,Linux
1844,200,Tablet,Android
1845,874,Smartphone,Linux
1846,621,SmartTV,Windows
1847,533,Notebook,Android
1848,305,Notebook,Windows
1849,686,Smartphone,Linux
1850,313,Tablet,iOS
1851,455,Tablet,iOS
1852,434,Tablet,Linux
1853,731,SmartTV,Android
1854,193,Notebook,Android
1855,362,Notebook,iOS
1856,236,SmartTV,iOS
1857,441,Notebook,Linux
1858,923,Smartphone,Windows
1859,548,SmartTV,Android
1860,901,SmartTV,iOS
1861,122,Tablet,Android
1862,219,Tablet,Linux
1863,951,SmartTV,Windows
1864,597,Notebook,Windows
1865,611,Notebook,Linux
1866,796,Smartphone,iOS
1867,722,Tablet,Android
1868,121,Notebook,Android
1869,611,Tablet,Linux
1870,718,SmartTV,iOS
1871,519,Notebook,Android
1872,108,Tablet,Android
1873,521,SmartTV,Linux
1874,999,Tablet,Windows
1875,801,Tablet,Android
1876,167,SmartTV,Windows
1877,45,Smartphone,Linux
1878,487,Tablet,Linux
1879,215,Notebook,iOS
1880,685,Tablet,Linux
1881,807,SmartTV,Linux
1882,658,Smartphone,Android
1883,365,Tablet,Windows
1884,200,Smartphone,Linux
1885,236,Tablet,Linux
1886,117,Notebook,Windows
1887,342,Smartphone,Windows
1888,706,SmartTV,iOS
1889,100,Tablet,Windows
1890,584,Tablet,Android
1891,130,SmartTV,Windows
1892,34,Smartphone,Windows
1893,989,Tablet,Android
1894,185,SmartTV,Windows
1895,404,Tablet,iOS
1896,958,SmartTV,iOS
1897,361,SmartTV,Windows
1898,510,Smartphone,Android
1899,721,SmartTV,Android
1900,277,Smartphone,Linux
1901,553,Smartphone,Linux
1902,549,Tablet,Linux
1903,274,Smartphone,Linux
1904,189,Smartphone,Windows
1905,587,Tablet,Android
1906,612,Notebook,Android
1907,319,Tablet,iOS
1908,991,Notebook,Linux
1909,543,SmartTV,Windows
1910,40,Notebook,iOS
1911,467,Smartphone,Windows
1912,153,Tablet,Windows
1913,322,Tablet,iOS
1914,745,SmartTV,Windows
1915,17,Notebook,Windows
