id_avaliacao,id_usuario,id_video,nota,comentario
484,521,2232,2,Aliquam unde repudiandae expedita earum tempore voluptatem.
485,311,2252,3,Molestiae temporibus voluptas tempore tempore tempore dolorem.
486,51,792,2,Ipsum laudantium laboriosam.
487,558,3567,3,Aliquid earum non minus provident.
488,84,152,3,Laborum suscipit ipsam molestias.
489,160,118,1,Optio soluta qui quod perspiciatis alias laboriosam aperiam.
490,200,3276,2,Deserunt ducimus autem ducimus explicabo voluptas reiciendis.
491,296,983,3,Ab at mollitia temporibus voluptatibus ea.
492,356,1742,4,Soluta sequi hic vel.
493,454,2980,5,Dolorem corporis quasi aliquam at accusamus.
494,973,3992,3,Quos a dolore architecto facilis cupiditate inventore.
495,143,5,3,Totam ipsum earum.
496,581,879,2,Dolor molestiae maiores.
497,468,2135,4,Quae dolores nemo laboriosam placeat in nostrum.
498,376,1259,2,Sunt delectus modi dolore voluptates quis officia.
499,542,3006,2,Mollitia exercitationem atque quo tempore eum quaerat.
500,908,3884,3,Eum minus iusto illo.
501,119,2791,3,Tempore quae vel.
502,564,3810,1,Porro consectetur ad reprehenderit nam explicabo ipsum.
503,838,1813,3,Aspernatur ipsum inventore voluptatem autem at eos.
504,437,663,4,Animi amet ratione numquam.
505,764,611,5,Voluptatem ipsa consectetur tempora facilis deleniti.
506,674,4569,3,Velit quisquam perspiciatis architecto quos temporibus provident.
507,814,591,5,Dolores iure ex quidem itaque.
508,178,2005,5,Ad fuga ea omnis quos voluptatibus rem ut.
509,609,4802,3,Ad sapiente unde amet aperiam ratione fugiat.
510,155,2698,2,Suscipit labore sint natus.
511,758,1770,4,Velit necessitatibus provident dolore.
512,987,2508,3,Odio similique non ipsum sed assumenda.
513,918,2341,5,Accusamus illum quod recusandae doloremque.
514,103,1936,4,Tempore nisi esse voluptates eum quod dignissimos.
515,922,1228,5,Suscipit officiis cupiditate dolorem dolore doloribus aspernatur.
516,587,4855,3,Saepe eos necessitatibus deserunt nostrum aliquid.
517,114,1350,2,Animi odio facilis minus quos quasi soluta.
518,90,4559,3,Suscipit reiciendis nam voluptatibus cum.
519,714,642,3,Recusandae expedita accusamus laborum.
520,550,1263,3,Voluptate dolore fugit.
521,755,915,4,Laborum facilis exercitationem numquam.
522,38,880,5,Sit atque a expedita eaque assumenda.
523,7,426,5,Modi quibusdam repellendus velit a.
524,68,3519,5,Illum hic laborum ipsum maxime fugit consequatur.
525,74,1086,1,Numquam quo reiciendis voluptatibus.
526,214,4390,5,Perferendis repellendus cupiditate expedita iusto sint.
527,744,1888,3,Eveniet porro provident voluptas provident officiis optio.
528,105,1827,2,Tempore sequi dolore omnis laboriosam illo.
529,498,2692,4,Ducimus eos nam modi quaerat.
530,932,3506,5,Rem corporis eaque alias culpa dicta ipsa.
531,861,2663,4,Exercitationem dolores ipsa eaque.
532,295,1592,5,Doloribus nisi incidunt natus.
533,73,3733,5,Atque maiores nobis nemo amet.
534,878,1308,5,Fugit aspernatur hic consequuntur mollitia nihil.
535,538,3351,1,Esse saepe ipsa provident dicta earum enim.
536,541,2932,5,Praesentium distinctio sed fugit fugit mollitia inventore.
537,435,1366,3,Voluptas ullam eos officiis suscipit velit temporibus.
538,852,3856,3,Veritatis ab veniam delectus quam quaerat ad veritatis.
539,547,3179,5,Magni beatae inventore illum.
540,181,2601,3,Qui minus nam.
541,353,2099,4,Cum magnam voluptatem eum.
542,684,4877,3,Saepe accusamus quasi voluptate ad.
543,332,4132,1,Doloribus nisi consequuntur sequi.
544,127,421,2,Neque officia nisi consequatur mollitia ea.
545,896,365,5,Facere distinctio pariatur incidunt quos.
546,637,250,2,Recusandae libero praesentium.
547,279,2537,5,Nesciunt voluptatem et temporibus facere sit.
548,78,1263,4,Quia odio sed blanditiis deserunt iure.
549,829,1460,1,Inventore dolorem qui asperiores numquam.
550,710,4221,5,Quam officiis voluptas eos officia laborum dolorum.
551,199,1736,5,Illum alias eos eveniet repellendus aperiam a.
552,431,973,4,Exercitationem quisquam quidem recusandae iusto harum facere.
553,783,1187,5,Quas repellat harum distinctio.
554,532,3053,3,Doloribus commodi quo beatae laborum voluptatibus.
555,178,3093,1,Beatae quas excepturi vel itaque.
556,446,1384,5,Vel voluptatum suscipit necessitatibus aut ad accusantium doloremque.
557,913,4359,2,Ipsam ab aspernatur consectetur sapiente velit perferendis ducimus.
558,122,3373,4,Provident dolorem mollitia impedit.
559,479,4060,5,Ex totam in repudiandae repellat aliquam magnam.
560,566,3334,1,Culpa eligendi ad unde impedit.
561,394,1526,5,Non aspernatur qui aliquam laborum soluta.
562,35,3874,4,Vitae hic numquam alias nemo laborum saepe.
563,263,4700,5,Distinctio amet earum eum.
564,278,2558,1,Ad quos cum pariatur nesciunt a.
565,355,4041,5,Illum rem esse placeat.
566,694,1288,3,Iste tempora eos enim quos alias.
567,889,1388,1,Incidunt quas placeat asperiores molestiae voluptatum excepturi.
568,258,236,2,Sapiente molestiae iste vitae eum animi dicta.
569,344,1164,3,Debitis laudantium odit incidunt consequatur ut odio.
570,627,1849,3,Enim magni recusandae molestiae.
571,44,3382,4,Sequi itaque ex quisquam.
572,493,4691,3,Itaque exercitationem corrupti quam quia.
573,792,2745,1,Repellendus qui exercitationem ratione.
574,146,223,5,Mollitia laborum explicabo delectus libero dolorem quisquam.
575,203,4848,5,Quisquam earum laudantium ducimus mollitia.
576,869,3618,5,Nihil dicta a in autem repudiandae officiis.
577,929,2217,1,Provident in quod autem aperiam excepturi similique.
578,786,2369,4,Maiores repellendus ducimus sunt quos error odio optio.
579,972,3169,2,Eius ex recusandae illo laboriosam tempora.
580,671,2295,4,Iusto quis repellendus pariatur facilis illo itaque.
581,593,3146,3,Saepe nulla nisi.
582,704,487,2,Amet alias fugiat ratione repellendus quia.
583,72,4717,5,Tenetur quae expedita corporis maxime optio fugit.
584,644,4551,3,Eius dolorum eligendi neque ullam quibusdam.
585,477,3651,3,Aliquam repudiandae velit nulla.
586,446,873,1,Autem ea dolorum.
587,784,1524,5,Nisi dolorum voluptatem.
588,579,4168,5,Magni possimus sapiente id nulla rem.
589,488,265,4,Cum aperiam ipsam eum amet qui sapiente.
590,967,1485,1,Rerum incidunt doloremque laborum dignissimos voluptate.
591,959,2912,2,Magni ducimus at.
592,118,2983,2,Labore nam molestias occaecati.
593,393,1662,5,Neque vitae repudiandae.
594,936,668,4,Neque architecto quaerat itaque nihil.
595,992,1453,4,Nostrum dignissimos minima eligendi hic.
596,472,1595,5,Corrupti cumque aut laudantium hic molestiae nobis ipsum.
597,823,2914,3,Iure minima debitis quos.
598,158,476,1,Incidunt consequuntur culpa.
599,850,4926,1,Repellat cupiditate aliquam quis.
600,995,1502,4,Animi nam et provident.
601,35,2416,2,Ratione voluptas est nemo dolores.
602,862,5,2,Qui laborum error facere.
603,600,2789,4,Delectus tempora aperiam fugiat odit quia.
604,328,3189,2,Reprehenderit fugit animi facilis voluptatem tempore.
605,51,3865,2,Eaque aut totam architecto.
606,8,3005,4,Quis fuga reprehenderit perferendis.
607,435,4814,1,Alias harum quisquam.
608,544,2761,4,Nemo voluptatum commodi illum sunt distinctio facere consequuntur.
609,358,4520,3,Harum perspiciatis ipsum atque voluptatem.
610,753,557,5,Aut deserunt aperiam exercitationem rerum cumque eligendi.
611,316,3703,2,Reiciendis harum qui.
612,812,4085,3,Dolorum nobis tenetur totam.
613,407,3370,4,Magnam sapiente fugiat excepturi sint earum corporis.
614,895,2321,4,Tenetur occaecati rem nesciunt.
615,342,3474,1,Odio nulla assumenda deleniti unde provident ullam ad.
616,813,4199,5,Eligendi incidunt explicabo ipsa itaque dolores.
617,465,604,1,Excepturi praesentium quam.
618,324,1341,2,Enim reprehenderit ipsa.
619,768,3935,4,Facilis quo labore est consequatur dolor.
620,67,4255,5,Nemo repellendus esse id id dolore eum.
621,411,739,2,Neque corrupti quas porro omnis deserunt hic.
622,843,1263,2,Ipsam est recusandae recusandae.
623,494,1505,5,Illo tempora consequatur in quasi provident.
624,31,3110,1,Ratione aut minima at non.
625,497,4293,5,Totam inventore provident nesciunt.
626,590,292,5,Voluptate molestias reiciendis amet maiores officia.
627,481,4351,1,Reiciendis dolore dicta iste.
628,152,693,3,Eaque fugiat quod dolor tempora exercitationem iusto velit.
629,47,2636,3,Dignissimos nesciunt neque vitae.
630,598,4293,2,Natus labore incidunt delectus alias autem tenetur.
631,889,4342,4,Repellendus dolor molestias ab rerum rem totam.
632,713,1963,5,Sunt cumque dolore temporibus pariatur id nemo.
633,71,3941,3,Quisquam ad velit ad quas quos inventore.
634,330,2588,5,Quae ipsam quia quaerat est.
635,305,639,1,Culpa itaque totam asperiores.
636,284,2172,1,Praesentium ipsa enim recusandae dolore dolore recusandae maiores.
637,483,705,2,Quos tempora recusandae id saepe.
638,46,288,4,Sint blanditiis officiis esse perspiciatis illum earum aperiam.
639,328,1434,5,Dolores fugit recusandae maiores laborum laboriosam suscipit.
640,394,3670,5,Nam minus nam sint facere.
641,321,3969,3,Culpa aliquid dolorem in blanditiis animi.
642,633,3655,1,Possimus commodi nemo aperiam ipsa corporis saepe.
643,511,123,1,Voluptatum deleniti eius adipisci.
644,83,4014,3,Ea qui voluptatum debitis quod animi.
645,189,10,1,Incidunt quisquam possimus itaque maxime facere rerum.
646,183,3112,5,Distinctio maxime quisquam.
647,801,2633,1,Omnis quidem accusantium nobis unde eum.
648,573,15,2,Blanditiis eius provident numquam id molestiae soluta eos.
649,717,1916,2,Atque deleniti molestias cupiditate voluptatum nisi exercitationem.
650,826,1368,2,Recusandae eos et laboriosam quibusdam.
651,991,847,3,Nemo maxime ipsam beatae natus exercitationem.
652,38,806,5,Repellat perspiciatis neque dolorum.
653,136,3094,4,Facere possimus mollitia ut porro nesciunt.
654,43,3174,4,Exercitationem voluptatibus in.
655,969,4769,5,Fuga voluptatibus id sint accusantium iure molestiae.
656,41,3101,5,Numquam amet vero non saepe quos.
657,163,456,1,Accusantium officia quis error beatae.
658,626,1326,2,Sequi quis optio distinctio velit eaque debitis.
659,150,3887,4,Neque nobis itaque ab minus nostrum.
660,440,4021,3,Nulla impedit et occaecati explicabo soluta voluptatem velit.
661,728,2658,1,Quas voluptate dolore mollitia.
662,988,4314,1,Et beatae necessitatibus itaque atque ducimus quia atque.
663,723,421,4,Quod culpa vel in dolorum nemo laudantium.
664,96,3747,3,Repudiandae hic vero consequatur sapiente.
665,781,4071,2,Earum quo libero quidem et doloribus.
666,646,992,1,Eos facere commodi quas fuga numquam ut.
667,737,2582,5,Accusamus quos delectus assumenda at temporibus.
668,498,4467,4,Temporibus blanditiis accusantium ipsa optio illo minima.
669,463,3521,3,Sunt tempora sequi.
670,848,1975,3,Alias quo sunt distinctio provident.
671,540,2172,4,Esse nostrum assumenda quasi architecto cumque.
672,691,1448,4,Blanditiis quisquam atque voluptatem veritatis cupiditate vero tenetur.
673,563,2840,2,Distinctio odio consectetur doloremque repellendus quaerat quo.
674,707,1721,2,Nam quia repellat.
675,164,657,2,Illo illo doloremque distinctio harum a.
676,640,4276,4,Asperiores dolorem facere cumque mollitia nisi ex explicabo.
677,538,637,3,Amet tempore consectetur error quo.
678,288,4408,5,Atque hic ad harum quisquam ullam pariatur omnis.
679,812,4173,5,Velit ipsam odio.
680,373,3742,2,Distinctio delectus magnam.
681,805,3222,4,Nihil inventore nulla dolorem quo fugiat.
682,248,2578,3,Facilis repellendus id pariatur cum blanditiis iste ipsa.
683,352,133,1,Ab necessitatibus inventore corporis occaecati.
684,710,3982,5,Dolorem debitis libero facere voluptas nostrum temporibus.
685,259,4542,2,Repudiandae quam mollitia.
686,598,1052,2,Cum laudantium nemo facilis quo sint.
687,646,4576,5,Officia iste cupiditate sed magnam quia quidem.
688,455,2631,3,Praesentium veritatis expedita perferendis veritatis corporis.
689,852,822,4,Rerum architecto natus iusto cumque distinctio natus.
690,17,2281,4,Dicta nesciunt voluptas.
691,358,4150,4,Saepe minima tempore maiores iusto similique dignissimos dignissimos.
692,978,3014,1,Dolores itaque neque dolorem ducimus laboriosam sapiente.
693,652,4999,3,Doloribus fugit est reiciendis et cupiditate atque atque.
694,139,4172,4,Doloremque cupiditate tempora quos occaecati architecto dolorem minus.
695,651,620,1,Veritatis id libero eius esse velit.
696,789,2058,1,Asperiores harum exercitationem et error tempora.
697,202,114,5,Architecto enim error voluptas veniam.
698,226,1614,5,Earum eaque maiores repellat totam.
699,270,1047,3,Molestiae inventore magnam soluta at in.
700,98,1900,4,Architecto magni laborum.
701,205,2659,1,Repellat illo blanditiis voluptatum.
702,540,1971,4,Amet ex amet.
703,664,4473,4,Quidem culpa debitis nam.
704,259,3400,2,Odio eum dolore exercitationem quod nihil.
705,180,3149,1,Laborum ratione consequatur doloribus quas a eos.
706,271,197,4,Nulla qui perferendis saepe rerum.
707,213,1809,2,Aliquam at consequuntur debitis vero ipsa.
708,408,1431,4,Neque ullam illum eos quis sequi voluptates.
709,589,211,1,Quasi exercitationem neque nam quisquam nemo.
710,592,97,5,Occaecati harum esse ad nesciunt.
711,653,3651,5,Perferendis atque error accusamus nesciunt.
712,840,2570,1,Eius at impedit nobis nulla fugit nostrum quas.
713,165,4938,2,Animi aliquid libero sint id provident eveniet.
714,715,159,3,Nobis ipsa voluptates nam recusandae.
715,951,1281,2,Ipsum quisquam natus architecto voluptas alias totam facilis.
716,570,1812,1,Perferendis fugiat distinctio laborum facilis rem accusantium.
717,602,4388,1,Sequi molestias soluta debitis.
718,914,3466,3,Explicabo nulla fuga quibusdam suscipit delectus.
719,982,416,4,Placeat magnam aliquam quam.
720,389,647,1,At eaque explicabo nemo quo delectus.
721,755,1223,2,Iste numquam quidem at.
722,718,1307,3,Ab quibusdam cum deleniti perferendis.
723,63,1880,2,Porro quis suscipit eligendi.
724,279,416,2,Natus eius quas nulla laboriosam cumque dignissimos alias.
725,100,1280,4,Dicta consequatur quaerat unde quas ratione culpa.
726,219,1618,2,Illum accusamus laudantium vitae pariatur.
727,827,1642,2,Voluptatem debitis suscipit.
728,180,3585,5,Autem sed aut nam consectetur reiciendis.
729,814,994,3,Occaecati porro nulla autem ipsa expedita fuga velit.
730,589,1722,3,Perspiciatis quasi explicabo alias ex in delectus.
731,800,4507,1,Eaque incidunt a perferendis.
732,637,3166,2,Ea maxime quod illo maiores doloribus.
733,493,2247,4,Nihil nulla impedit magni sequi laboriosam.
734,470,793,2,Excepturi corporis aperiam dignissimos nobis.
735,798,4357,5,Eligendi facilis eius laudantium officiis ipsa ad.
736,868,3344,1,Unde ea adipisci excepturi ipsum.
737,955,4325,4,Temporibus numquam harum esse ad.
738,970,2870,2,Explicabo ab ipsum quod.
739,970,2166,1,Rerum aspernatur minus officiis recusandae id magnam.
740,248,1509,3,Delectus dolor reiciendis totam minima nam et.
741,650,3291,3,Incidunt quae ratione quod officiis ullam.
742,627,4044,4,Quo fugiat ipsum dolores iusto alias.
743,290,4821,5,Deleniti porro earum laboriosam explicabo at.
744,810,2613,4,Voluptate aliquid maiores deserunt architecto aspernatur voluptatibus ducimus.
745,958,3137,2,Inventore harum maiores possimus suscipit ut.
746,939,1158,1,Modi eveniet doloremque et numquam.
747,439,1494,1,Autem incidunt voluptas rem corporis omnis exercitationem.
748,534,1508,3,Repudiandae recusandae sit molestiae sit natus tempora sit.
749,25,3150,2,Beatae possimus unde.
750,409,1476,3,Atque similique vel ea.
751,640,4467,4,Amet amet similique.
752,562,4761,5,Corporis facilis libero.
753,288,3348,3,Assumenda similique voluptatibus consequuntur perspiciatis quidem eaque.
754,491,2983,3,Suscipit atque sint amet.
755,83,1090,1,Magnam dolorem maiores natus dolor repellat voluptas ab.
756,835,961,3,Voluptate animi beatae enim.
757,592,3197,5,Est aspernatur atque laboriosam quia tenetur.
758,249,4530,1,Temporibus culpa itaque ut.
759,881,858,4,Odio impedit recusandae nemo molestias necessitatibus ex.
760,707,2452,1,Accusamus odit sint magni aut veritatis quas.
761,534,4472,2,Repudiandae maiores dignissimos quasi unde.
762,362,2008,5,Dolores rem tempora molestias expedita vitae.
763,544,3839,5,Quidem facere sint officiis error.
764,711,1074,3,Recusandae libero perspiciatis iusto temporibus reiciendis provident voluptas.
765,609,3217,5,Debitis eius iure quod eum omnis repellat.
766,567,3007,3,Repellat libero quas impedit modi sunt modi.
767,720,4177,2,Repellendus enim natus tempore animi maxime perferendis.
768,981,4051,4,Corporis dolorem atque reprehenderit iste fugiat.
769,46,3489,3,Rerum officia deserunt voluptatum aut.
770,88,3182,1,Corporis possimus ut tempora repudiandae.
771,250,1101,2,Voluptatibus maxime id dignissimos totam iure in.
772,462,4090,5,Beatae est sapiente totam.
773,676,208,1,Magni debitis nesciunt.
774,508,4374,4,Amet asperiores dignissimos saepe maiores.
775,800,2842,2,Optio fuga aspernatur error consequuntur.
776,92,4071,1,Deserunt ex quia assumenda eaque earum adipisci.
777,378,2036,3,Veniam accusantium cumque voluptates aspernatur illo.
778,222,1538,3,Ea repellat facilis quasi voluptate incidunt velit.
779,802,1640,3,Consequuntur tenetur perspiciatis laborum in.
780,774,3317,3,Itaque in voluptas nulla exercitationem quae.
781,158,2131,4,Error ducimus ipsam maxime nesciunt facere consequuntur.
782,116,591,1,Mollitia totam reiciendis temporibus laboriosam distinctio nisi.
783,329,1977,3,Culpa odio nihil cum aut doloremque.
784,980,3042,4,Molestiae at nisi beatae maiores pariatur quo quis.
785,183,3974,2,Porro saepe iusto quis distinctio quia.
786,357,549,2,Recusandae quas assumenda nisi.
787,924,4711,5,Ullam officiis aspernatur consequatur quisquam.
788,52,4696,4,Explicabo commodi aliquid optio magni officiis explicabo.
