id_cancelamento,id_usuario,motivo,data_cancelamento
733,175,Problemas técnicos,2024-08-04
734,26,Problemas técnicos,2025-03-03
735,90,Problemas técnicos,2023-10-15
736,202,Pouco conteúdo,2024-07-26
737,857,Muito caro,2024-04-28
738,782,Não usa mais,2024-03-14
739,348,Problemas técnicos,2023-04-06
740,131,Não usa mais,2024-02-23
741,598,Não usa mais,2023-02-08
742,321,Pouco conteúdo,2024-01-17
743,815,Problemas técnicos,2025-01-16
744,371,Não usa mais,2023-06-07
745,480,Não usa mais,2024-04-10
746,544,Pouco conteúdo,2024-12-27
747,374,Muito caro,2023-06-30
748,79,Pouco conteúdo,2022-08-10
749,519,Problemas técnicos,2023-08-20
750,791,Problemas técnicos,2023-10-10
751,564,Não usa mais,2023-12-21
752,433,Pouco conteúdo,2023-01-21
753,512,Não usa mais,2022-09-19
754,566,Muito caro,2022-07-10
755,79,Pouco conteúdo,2025-03-07
756,206,Pouco conteúdo,2023-01-28
757,414,Muito caro,2023-12-25
758,104,Problemas técnicos,2022-08-21
759,375,Não usa mais,2023-01-26
760,4,Muito caro,2025-03-12
761,201,Problemas técnicos,2022-11-21
762,17,Pouco conteúdo,2024-10-04
763,603,Problemas técnicos,2024-07-29
764,830,Não usa mais,2024-05-15
765,306,Muito caro,2025-01-04
766,239,Pouco conteúdo,2024-08-05
767,46,Pouco conteúdo,2024-09-22
768,24,Pouco conteúdo,2024-10-07
769,241,Pouco conteúdo,2024-12-12
770,207,Pouco conteúdo,2025-02-01
771,600,Não usa mais,2023-11-13
772,83,Pouco conteúdo,2024-06-11
773,428,Não usa mais,2022-12-04
774,828,Pouco conteúdo,2023-10-17
775,809,Muito caro,2023-01-14
776,29,Pouco conteúdo,2024-06-08
777,933,Não usa mais,2022-09-18
778,650,Problemas técnicos,2025-04-21
779,609,Problemas técnicos,2024-07-21
780,887,Problemas técnicos,2022-12-27
781,497,Não usa mais,2023-04-05
782,138,Muito caro,2022-10-11
783,248,Pouco conteúdo,2023-11-12
784,585,Problemas técnicos,2024-09-30
785,473,Muito caro,2023-04-25
786,311,Problemas técnicos,2023-07-12
787,68,Pouco conteúdo,2024-01-24
788,123,Pouco conteúdo,2024-07-27
789,656,Não usa mais,2023-11-01
790,363,Não usa mais,2022-07-19
791,429,Não usa mais,2024-02-09
792,784,Pouco conteúdo,2023-11-21
793,501,Não usa mais,2024-11-14
794,527,Pouco conteúdo,2025-03-07
795,728,Pouco conteúdo,2023-06-11
796,931,Muito caro,2023-04-15
797,362,Pouco conteúdo,2025-05-23
798,211,Muito caro,2023-04-18
799,219,Problemas técnicos,2024-07-24
800,353,Muito caro,2024-07-14
801,14,Problemas técnicos,2024-03-19
802,447,Problemas técnicos,2024-12-18
803,667,Pouco conteúdo,2022-09-16
804,576,Não usa mais,2023-06-12
805,567,Muito caro,2023-10-29
806,987,Problemas técnicos,2023-11-08
807,669,Pouco conteúdo,2023-08-12
808,970,Problemas técnicos,2023-01-23
809,665,Problemas técnicos,2024-03-28
810,866,Pouco conteúdo,2024-12-03
811,790,Não usa mais,2024-02-07
812,838,Muito caro,2023-10-18
813,268,Problemas técnicos,2023-06-28
814,52,Problemas técnicos,2024-04-17
815,209,Pouco conteúdo,2025-02-09
816,974,Pouco conteúdo,2024-06-12
817,35,Pouco conteúdo,2024-01-13
818,64,Problemas técnicos,2022-09-02
819,831,Não usa mais,2022-09-28
820,732,Muito caro,2022-12-15
821,219,Não usa mais,2025-05-03
822,772,Problemas técnicos,2024-03-16
823,955,Muito caro,2023-02-25
824,97,Não usa mais,2023-03-30
825,353,Muito caro,2023-05-24
826,741,Problemas técnicos,2023-09-08
827,59,Não usa mais,2024-02-18
828,381,Pouco conteúdo,2022-08-19
829,974,Não usa mais,2024-08-05
830,448,Problemas técnicos,2023-04-01
831,349,Muito caro,2022-10-03
832,311,Muito caro,2025-03-07
833,808,Muito caro,2022-09-28
834,336,Muito caro,2023-03-18
835,268,Pouco conteúdo,2024-04-27
836,810,Problemas técnicos,2025-04-09
837,832,Problemas técnicos,2023-04-11
838,486,Pouco conteúdo,2024-06-18
839,90,Não usa mais,2022-11-30
840,996,Pouco conteúdo,2024-10-31
841,268,Problemas técnicos,2022-09-04
842,120,Problemas técnicos,2024-09-20
843,457,Pouco conteúdo,2024-08-08
844,193,Não usa mais,2025-05-01
845,917,Problemas técnicos,2023-09-18
846,670,Muito caro,2025-03-18
847,610,Muito caro,2023-03-15
848,545,Muito caro,2025-02-09
849,139,Muito caro,2024-02-11
850,146,Pouco conteúdo,2025-01-29
851,387,Não usa mais,2024-03-22
852,370,Muito caro,2022-08-26
853,472,Não usa mais,2024-10-07
854,669,Não usa mais,2025-01-24
855,626,Pouco conteúdo,2023-02-03
856,452,Não usa mais,2023-08-23
857,218,Problemas técnicos,2023-10-07
858,208,Não usa mais,2025-03-02
859,706,Não usa mais,2022-09-30
860,563,Muito caro,2024-08-30
861,855,Não usa mais,2024-06-01
862,385,Não usa mais,2025-03-15
863,76,Muito caro,2024-05-06
864,666,Muito caro,2023-12-27
865,782,Problemas técnicos,2022-09-09
866,120,Pouco conteúdo,2023-08-17
867,590,Problemas técnicos,2023-08-13
868,351,Não usa mais,2024-08-24
869,297,Muito caro,2024-04-01
870,185,Não usa mais,2023-09-02
871,898,Problemas técnicos,2024-09-18
872,365,Problemas técnicos,2024-02-18
873,732,Não usa mais,2023-04-17
874,356,Pouco conteúdo,2024-07-21
875,213,Muito caro,2024-09-19
876,664,Problemas técnicos,2023-12-30
877,322,Pouco conteúdo,2022-09-12
878,559,Muito caro,2025-01-23
879,204,Muito caro,2023-07-13
880,958,Não usa mais,2023-01-18
881,498,Muito caro,2023-10-04
882,250,Não usa mais,2025-05-11
883,836,Pouco conteúdo,2024-04-19
884,133,Problemas técnicos,2025-03-17
885,33,Muito caro,2025-01-26
886,407,Pouco conteúdo,2025-06-06
887,423,Muito caro,2023-04-23
888,224,Pouco conteúdo,2024-10-12
889,913,Pouco conteúdo,2024-08-27
890,116,Problemas técnicos,2025-05-25
891,375,Problemas técnicos,2024-04-18
892,688,Problemas técnicos,2024-01-06
893,799,Muito caro,2023-12-15
894,480,Problemas técnicos,2024-02-19
895,708,Não usa mais,2022-12-29
896,981,Problemas técnicos,2023-08-17
897,619,Muito caro,2022-10-31
898,922,Muito caro,2022-12-06
899,556,Muito caro,2024-03-13
900,549,Não usa mais,2025-04-06
901,924,Muito caro,2024-05-23
902,550,Muito caro,2024-04-25
903,794,Muito caro,2023-09-03
904,895,Não usa mais,2023-10-22
905,526,Muito caro,2024-10-08
906,379,Muito caro,2024-05-23
907,155,Muito caro,2024-11-19
908,939,Não usa mais,2022-08-07
909,666,Muito caro,2024-06-24
910,482,Problemas técnicos,2024-01-13
911,495,Pouco conteúdo,2022-09-25
912,291,Pouco conteúdo,2024-04-28
913,257,Não usa mais,2023-09-17
914,25,Não usa mais,2024-03-03
915,60,Não usa mais,2024-11-01
916,559,Problemas técnicos,2024-04-22
917,448,Não usa mais,2023-05-10
918,93,Pouco conteúdo,2022-08-13
919,906,Problemas técnicos,2024-10-19
920,849,Muito caro,2025-05-12
921,203,Muito caro,2023-06-04
922,658,Não usa mais,2023-04-01
923,849,Muito caro,2024-09-08
924,554,Muito caro,2024-06-06
925,393,Muito caro,2025-03-14
926,353,Não usa mais,2024-01-25
927,702,Não usa mais,2024-07-25
928,444,Não usa mais,2025-05-29
929,245,Pouco conteúdo,2025-03-02
930,1,Muito caro,2023-03-09
931,758,Não usa mais,2024-07-29
932,441,Muito caro,2024-07-30
933,102,Problemas técnicos,2024-12-02
934,135,Pouco conteúdo,2022-12-14
935,66,Muito caro,2024-05-06
936,964,Muito caro,2022-10-06
937,860,Pouco conteúdo,2023-05-08
938,144,Não usa mais,2023-04-01
939,186,Problemas técnicos,2022-07-30
940,24,Muito caro,2025-03-24
941,613,Muito caro,2024-02-20
942,116,Não usa mais,2024-10-25
943,979,Não usa mais,2025-03-05
944,829,Problemas técnicos,2023-11-24
945,812,Muito caro,2023-02-12
946,406,Muito caro,2022-10-16
947,158,Muito caro,2023-12-27
948,353,Não usa mais,2022-12-06
949,513,Pouco conteúdo,2024-06-06
950,4,Não usa mais,2024-08-27
951,576,Não usa mais,2022-06-13
952,220,Problemas técnicos,2022-11-28
953,163,Problemas técnicos,2023-07-20
954,674,Não usa mais,2025-04-30
955,862,Muito caro,2022-07-24
956,362,Não usa mais,2022-12-13
957,88,Não usa mais,2024-01-12
958,460,Não usa mais,2023-01-01
959,780,Pouco conteúdo,2023-06-13
960,309,Problemas técnicos,2025-06-03
961,70,Problemas técnicos,2022-09-02
962,993,Muito caro,2023-10-12
963,47,Problemas técnicos,2025-01-26
964,729,Problemas técnicos,2025-01-26
965,35,Muito caro,2023-01-03
966,6,Problemas técnicos,2023-12-08
967,518,Não usa mais,2022-10-03
968,607,Não usa mais,2024-03-19
969,40,Problemas técnicos,2023-11-30
970,250,Problemas técnicos,2022-11-11
971,519,Pouco conteúdo,2025-02-11
972,832,Problemas técnicos,2022-07-06
973,479,Muito caro,2023-02-24
974,76,Pouco conteúdo,2022-11-24
975,607,Pouco conteúdo,2024-03-09
976,655,Pouco conteúdo,2023-03-01
977,277,Muito caro,2023-06-02
978,549,Não usa mais,2024-07-01
979,224,Pouco conteúdo,2023-07-05
980,393,Muito caro,2024-05-24
981,473,Problemas técnicos,2023-03-21
982,388,Não usa mais,2024-07-28
983,231,Não usa mais,2023-04-20
984,307,Problemas técnicos,2022-10-08
985,435,Não usa mais,2024-05-24
986,877,Problemas técnicos,2023-05-02
987,45,Pouco conteúdo,2022-12-30
988,120,Muito caro,2024-04-07
989,929,Pouco conteúdo,2024-09-09
990,361,Não usa mais,2022-12-16
991,489,Problemas técnicos,2025-01-24
992,194,Pouco conteúdo,2025-01-15
993,519,Problemas técnicos,2023-06-07
994,642,Muito caro,2024-08-11
995,363,Problemas técnicos,2025-05-31
996,52,Não usa mais,2024-10-02
997,186,Problemas técnicos,2023-10-04
998,351,Muito caro,2022-07-14
999,756,Não usa mais,2024-09-17
1000,221,Não usa mais,2024-03-13
1001,605,Pouco conteúdo,2023-12-11
1002,725,Não usa mais,2023-09-09
1003,347,Muito caro,2022-08-15
1004,136,Pouco conteúdo,2022-11-08
1005,139,Muito caro,2023-06-07
1006,671,Problemas técnicos,2022-10-25
1007,278,Muito caro,2024-02-05
1008,906,Muito caro,2024-05-20
1009,238,Pouco conteúdo,2023-09-21
1010,325,Não usa mais,2024-08-31
1011,457,Muito caro,2024-06-11
1012,405,Problemas técnicos,2024-04-14
1013,341,Muito caro,2024-06-04
1014,652,Muito caro,2023-11-15
1015,298,Pouco conteúdo,2025-04-29
1016,956,Problemas técnicos,2022-09-07
1017,976,Muito caro,2022-06-26
1018,425,Pouco conteúdo,2022-07-25
1019,588,Pouco conteúdo,2023-02-13
1020,768,Pouco conteúdo,2024-01-02
1021,584,Problemas técnicos,2024-10-28
1022,489,Não usa mais,2025-06-04
1023,347,Problemas técnicos,2024-09-11
1024,990,Pouco conteúdo,2025-02-07
1025,888,Não usa mais,2023-12-31
1026,752,Pouco conteúdo,2024-06-01
1027,641,Não usa mais,2024-03-15
1028,645,Muito caro,2022-09-20
1029,633,Muito caro,2023-01-31
1030,73,Pouco conteúdo,2023-08-28
1031,534,Não usa mais,2025-04-12
1032,669,Pouco conteúdo,2024-11-01
1033,221,Não usa mais,2023-05-24
1034,353,Muito caro,2024-07-30
1035,739,Problemas técnicos,2023-02-28
1036,731,Problemas técnicos,2023-11-08
1037,137,Pouco conteúdo,2023-01-07
1038,822,Pouco conteúdo,2023-05-07
1039,594,Não usa mais,2024-08-20
1040,286,Problemas técnicos,2022-07-08
1041,898,Problemas técnicos,2023-04-14
1042,855,Problemas técnicos,2023-10-26
1043,968,Problemas técnicos,2024-09-27
1044,989,Não usa mais,2022-12-15
1045,985,Problemas técnicos,2022-12-25
1046,820,Pouco conteúdo,2023-08-04
1047,135,Não usa mais,2023-02-17
1048,315,Pouco conteúdo,2022-09-11
1049,319,Problemas técnicos,2023-11-02
1050,236,Muito caro,2023-08-06
1051,945,Não usa mais,2023-05-20
1052,203,Muito caro,2022-09-09
1053,422,Problemas técnicos,2022-10-18
1054,367,Não usa mais,2024-12-09
1055,976,Muito caro,2024-02-01
1056,59,Pouco conteúdo,2023-06-04
1057,977,Não usa mais,2024-10-09
1058,115,Não usa mais,2023-11-25
1059,551,Não usa mais,2023-03-05
1060,482,Não usa mais,2024-09-11
1061,24,Pouco conteúdo,2025-01-16
1062,49,Não usa mais,2022-09-30
1063,329,Problemas técnicos,2024-08-21
1064,880,Pouco conteúdo,2023-04-03
1065,934,Muito caro,2024-09-05
1066,687,Muito caro,2022-09-24
1067,862,Pouco conteúdo,2024-10-24
1068,406,Não usa mais,2023-07-18
1069,650,Pouco conteúdo,2023-11-17
1070,951,Problemas técnicos,2024-03-30
1071,365,Problemas técnicos,2023-10-16
1072,891,Não usa mais,2024-11-15
1073,461,Não usa mais,2024-12-06
1074,313,Pouco conteúdo,2022-07-05
1075,656,Pouco conteúdo,2022-09-10
1076,98,Problemas técnicos,2024-03-25
1077,317,Muito caro,2024-02-05
1078,708,Pouco conteúdo,2024-01-17
1079,139,Muito caro,2024-11-06
1080,45,Pouco conteúdo,2022-10-09
1081,517,Muito caro,2025-05-29
1082,941,Pouco conteúdo,2025-04-25
1083,144,Problemas técnicos,2024-07-14
1084,183,Problemas técnicos,2023-08-07
1085,183,Não usa mais,2023-05-12
1086,426,Não usa mais,2024-10-29
1087,481,Muito caro,2025-02-09
1088,135,Não usa mais,2023-12-11
1089,498,Muito caro,2025-01-15
1090,110,Não usa mais,2025-06-06
1091,970,Não usa mais,2022-07-08
1092,541,Pouco conteúdo,2023-06-11
1093,25,Problemas técnicos,2022-11-03
1094,40,Não usa mais,2025-01-07
1095,687,Problemas técnicos,2023-10-26
1096,611,Problemas técnicos,2023-12-31
1097,876,Muito caro,2023-01-19
1098,558,Não usa mais,2022-10-29
1099,275,Muito caro,2025-05-09
1100,67,Não usa mais,2024-11-19
1101,958,Problemas técnicos,2024-04-08
1102,209,Pouco conteúdo,2022-11-13
1103,37,Não usa mais,2025-02-23
1104,629,Pouco conteúdo,2023-05-22
1105,426,Não usa mais,2022-08-28
1106,295,Pouco conteúdo,2022-07-05
1107,221,Não usa mais,2025-04-26
1108,255,Não usa mais,2024-04-08
1109,83,Não usa mais,2023-03-07
1110,163,Muito caro,2024-04-17
1111,726,Pouco conteúdo,2023-12-04
1112,938,Problemas técnicos,2022-11-26
1113,896,Pouco conteúdo,2023-11-25
1114,664,Não usa mais,2023-08-09
1115,512,Não usa mais,2022-08-13
1116,595,Problemas técnicos,2022-07-05
1117,385,Não usa mais,2023-01-22
1118,248,Problemas técnicos,2023-08-22
1119,483,Problemas técnicos,2024-12-03
1120,793,Pouco conteúdo,2024-01-21
1121,526,Muito caro,2023-09-25
1122,853,Muito caro,2025-05-11
1123,629,Não usa mais,2024-03-01
1124,33,Não usa mais,2024-06-03
1125,624,Muito caro,2024-03-23
1126,532,Problemas técnicos,2024-05-19
1127,640,Pouco conteúdo,2023-05-27
1128,380,Problemas técnicos,2023-03-16
1129,372,Problemas técnicos,2022-07-24
1130,835,Não usa mais,2025-03-29
1131,434,Problemas técnicos,2024-08-01
1132,474,Muito caro,2023-09-30
1133,175,Muito caro,2024-11-05
1134,205,Não usa mais,2025-05-12
1135,292,Não usa mais,2022-10-23
1136,642,Muito caro,2025-02-27
1137,313,Muito caro,2023-07-23
1138,846,Não usa mais,2023-08-30
1139,235,Pouco conteúdo,2023-11-26
1140,765,Problemas técnicos,2023-10-14
1141,600,Não usa mais,2023-11-03
1142,303,Problemas técnicos,2025-04-02
1143,668,Muito caro,2022-06-25
1144,935,Muito caro,2023-12-18
1145,506,Não usa mais,2024-07-16
1146,673,Problemas técnicos,2023-09-06
1147,366,Muito caro,2024-04-10
1148,791,Problemas técnicos,2023-07-26
1149,538,Não usa mais,2024-06-03
1150,636,Problemas técnicos,2023-07-08
1151,447,Problemas técnicos,2024-09-20
1152,1,Não usa mais,2023-02-02
1153,584,Muito caro,2023-07-30
1154,554,Problemas técnicos,2024-06-05
1155,392,Muito caro,2023-07-14
1156,635,Muito caro,2024-08-20
1157,722,Muito caro,2022-08-27
1158,100,Problemas técnicos,2022-09-11
1159,511,Pouco conteúdo,2022-12-30
1160,887,Problemas técnicos,2024-03-15
1161,802,Pouco conteúdo,2024-08-23
1162,526,Não usa mais,2025-05-27
1163,528,Muito caro,2022-11-20
1164,736,Problemas técnicos,2024-05-25
1165,473,Muito caro,2024-03-20
1166,252,Não usa mais,2023-04-10
1167,182,Muito caro,2023-03-07
1168,789,Muito caro,2024-12-28
1169,93,Problemas técnicos,2022-11-07
1170,460,Problemas técnicos,2025-04-18
1171,488,Problemas técnicos,2024-06-08
1172,290,Problemas técnicos,2025-01-11
1173,5,Problemas técnicos,2024-02-26
1174,262,Muito caro,2025-01-23
1175,47,Problemas técnicos,2023-07-21
1176,143,Pouco conteúdo,2024-06-03
1177,277,Muito caro,2024-04-16
1178,313,Pouco conteúdo,2024-07-26
1179,545,Muito caro,2022-07-04
1180,617,Pouco conteúdo,2025-05-30
1181,626,Não usa mais,2025-05-17
1182,403,Pouco conteúdo,2022-06-14
1183,342,Não usa mais,2023-06-05
1184,579,Não usa mais,2025-04-20
1185,82,Não usa mais,2025-02-08
1186,286,Não usa mais,2022-12-29
1187,239,Muito caro,2023-02-18
1188,765,Pouco conteúdo,2023-08-06
1189,821,Não usa mais,2025-04-14
1190,406,Problemas técnicos,2022-11-05
1191,920,Pouco conteúdo,2023-10-02
1192,552,Problemas técnicos,2024-02-10
1193,398,Não usa mais,2023-11-17
1194,341,Pouco conteúdo,2022-06-16
1195,415,Problemas técnicos,2024-06-16
1196,869,Muito caro,2023-11-22
1197,200,Pouco conteúdo,2023-02-05
1198,63,Pouco conteúdo,2023-07-09
1199,832,Pouco conteúdo,2025-01-02
1200,235,Não usa mais,2023-04-24
1201,841,Problemas técnicos,2025-05-21
1202,725,Problemas técnicos,2024-04-02
1203,596,Muito caro,2023-10-16
1204,312,Muito caro,2023-08-30
1205,502,Pouco conteúdo,2022-10-30
1206,907,Não usa mais,2024-06-25
1207,521,Pouco conteúdo,2024-09-14
1208,286,Pouco conteúdo,2024-05-23
1209,678,Pouco conteúdo,2025-05-08
1210,307,Não usa mais,2024-03-24
1211,428,Muito caro,2024-06-06
1212,542,Pouco conteúdo,2025-03-16
1213,118,Problemas técnicos,2024-11-16
1214,630,Não usa mais,2024-07-18
1215,51,Muito caro,2023-09-09
1216,75,Muito caro,2024-03-17
1217,211,Problemas técnicos,2024-12-02
1218,567,Problemas técnicos,2023-01-18
1219,317,Não usa mais,2022-11-22
1220,293,Muito caro,2023-08-22
1221,420,Problemas técnicos,2023-11-22
1222,931,Pouco conteúdo,2023-08-08
1223,747,Problemas técnicos,2023-07-09
1224,162,Problemas técnicos,2024-02-01
1225,809,Muito caro,2024-10-28
1226,241,Pouco conteúdo,2022-12-12
1227,840,Pouco conteúdo,2023-02-18
1228,905,Pouco conteúdo,2023-11-08
1229,960,Muito caro,2025-04-04
1230,57,Muito caro,2024-03-06
1231,628,Muito caro,2024-05-03
1232,405,Problemas técnicos,2024-08-26
1233,849,Pouco conteúdo,2024-12-04
1234,173,Muito caro,2024-05-31
1235,986,Pouco conteúdo,2023-11-22
1236,438,Não usa mais,2025-03-21
1237,487,Pouco conteúdo,2023-02-06
1238,992,Não usa mais,2022-09-29
1239,613,Pouco conteúdo,2023-10-06
1240,794,Problemas técnicos,2024-08-03
1241,38,Pouco conteúdo,2024-11-10
1242,553,Muito caro,2023-09-05
1243,511,Problemas técnicos,2023-07-11
1244,277,Pouco conteúdo,2022-08-06
1245,479,Pouco conteúdo,2023-05-25
1246,374,Problemas técnicos,2025-06-02
1247,52,Não usa mais,2023-03-24
1248,684,Pouco conteúdo,2024-08-26
1249,928,Problemas técnicos,2024-04-24
1250,358,Pouco conteúdo,2023-06-02
1251,80,Problemas técnicos,2024-02-08
1252,894,Muito caro,2023-12-19
1253,401,Problemas técnicos,2024-02-01
1254,396,Problemas técnicos,2023-02-04
1255,9,Não usa mais,2023-11-14
1256,540,Problemas técnicos,2023-02-05
1257,509,Problemas técnicos,2023-07-02
1258,509,Não usa mais,2022-07-27
1259,35,Problemas técnicos,2025-02-24
1260,786,Muito caro,2023-04-25
1261,106,Pouco conteúdo,2023-09-29
1262,594,Pouco conteúdo,2022-07-25
1263,483,Pouco conteúdo,2022-07-21
1264,884,Problemas técnicos,2023-12-06
1265,35,Problemas técnicos,2023-02-04
1266,591,Não usa mais,2024-06-02
1267,386,Problemas técnicos,2024-05-15
1268,239,Pouco conteúdo,2024-07-31
1269,248,Não usa mais,2022-06-28
1270,822,Muito caro,2024-10-17
1271,281,Problemas técnicos,2023-06-01
1272,758,Não usa mais,2023-04-22
1273,244,Não usa mais,2025-02-16
1274,537,Problemas técnicos,2023-03-05
1275,81,Muito caro,2025-05-19
1276,54,Muito caro,2022-10-14
1277,559,Problemas técnicos,2024-09-05
1278,816,Não usa mais,2024-08-17
1279,646,Muito caro,2025-02-26
1280,365,Problemas técnicos,2022-11-23
1281,327,Problemas técnicos,2022-12-24
1282,803,Muito caro,2022-10-04
1283,417,Não usa mais,2023-09-12
1284,644,Não usa mais,2022-12-14
1285,951,Muito caro,2023-01-28
1286,692,Não usa mais,2023-06-25
1287,208,Não usa mais,2024-02-04
1288,533,Não usa mais,2023-01-06
1289,631,Muito caro,2022-07-18
1290,316,Problemas técnicos,2024-12-25
1291,5,Problemas técnicos,2024-08-07
1292,545,Não usa mais,2023-07-04
1293,460,Não usa mais,2025-05-07
1294,918,Problemas técnicos,2023-11-07
1295,614,Problemas técnicos,2023-08-09
1296,221,Não usa mais,2025-02-12
1297,923,Não usa mais,2024-06-15
1298,824,Pouco conteúdo,2023-11-15
1299,860,Não usa mais,2024-08-20
1300,910,Não usa mais,2022-06-14
1301,645,Pouco conteúdo,2022-12-16
1302,416,Pouco conteúdo,2024-08-17
1303,201,Muito caro,2022-11-03
1304,321,Problemas técnicos,2024-04-23
1305,964,Pouco conteúdo,2024-10-27
1306,823,Não usa mais,2023-07-29
1307,615,Problemas técnicos,2022-09-21
1308,469,Problemas técnicos,2024-01-23
